,age,fnlwgt,education.num,capitalGain,capitalLoss,hoursPerWeek
28433,46,154405,0.006,0,0,45
28434,55,104917,0.014,0,0,40
28435,19,261422,0.01,0,0,40
28436,39,48915,0.009000000000000001,0,0,40
28437,61,172037,0.009000000000000001,0,0,40
28438,28,144833,0.01,0,0,40
28439,28,275116,0.006,0,0,40
28440,61,103575,0.009000000000000001,0,0,37
28441,54,200783,0.01,0,0,40
28442,50,152810,0.01,0,0,70
28443,37,44694,0.014,0,0,45
28444,56,91905,0.009000000000000001,0,0,4
28445,31,168906,0.013000000000000001,0,0,50
28446,32,147215,0.013000000000000001,0,0,55
28447,28,153546,0.007,0,0,40
28448,34,35595,0.011,0,0,40
28449,33,225507,0.006,0,0,25
28450,42,345504,0.011,0,0,35
28451,64,137205,0.011,0,0,48
28452,29,327779,0.01,0,0,20
28453,45,362883,0.01,0,0,40
28454,48,131309,0.014,0,0,45
28455,44,188331,0.01,0,0,38
28456,34,194740,0.01,0,0,40
28457,40,43711,0.009000000000000001,0,0,45
28458,23,233923,0.01,0,0,20
28459,51,84278,0.013000000000000001,0,0,55
28460,34,180284,0.01,0,0,40
28461,56,75214,0.015,0,0,32
28462,42,284758,0.009000000000000001,0,0,40
28463,45,188330,0.013000000000000001,0,0,60
28464,40,198096,0.009000000000000001,0,0,40
28465,29,163265,0.009000000000000001,0,0,40
28466,35,128608,0.013000000000000001,0,0,40
28467,47,107460,0.009000000000000001,0,0,37
28468,51,251841,0.011,0,0,43
28469,28,403671,0.009000000000000001,0,0,40
28470,58,159378,0.009000000000000001,0,0,45
28471,24,170070,0.009000000000000001,0,0,25
28472,46,192323,0.009000000000000001,0,0,40
28473,57,135796,0.006,0,0,48
28474,22,232985,0.009000000000000001,0,0,20
28475,28,34532,0.013000000000000001,0,0,30
28476,23,236994,0.009000000000000001,0,0,60
28477,19,208366,0.009000000000000001,0,0,40
28478,66,102640,0.009000000000000001,0,0,35
28479,38,111377,0.01,0,0,55
28480,39,472166,0.01,0,0,40
28481,39,294919,0.009000000000000001,0,0,60
28482,22,408383,0.01,0,0,40
28483,36,255454,0.009000000000000001,0,0,30
28484,32,193260,0.01,0,0,40
28485,43,125461,0.013000000000000001,0,0,40
28486,51,97005,0.009000000000000001,0,0,40
28487,42,183319,0.003,0,0,60
28488,32,167049,0.008,0,0,40
28489,34,185216,0.01,0,0,40
28490,51,161838,0.011,0,0,57
28491,38,165848,0.013000000000000001,0,0,44
28492,21,138816,0.009000000000000001,0,0,20
28493,33,99761,0.013000000000000001,0,0,15
28494,34,112139,0.009000000000000001,0,0,40
28495,32,129020,0.009000000000000001,0,0,40
28496,27,259873,0.009000000000000001,0,0,60
28497,35,89622,0.01,0,0,50
28498,29,201556,0.013000000000000001,0,0,50
28499,40,176286,0.009000000000000001,0,0,40
28500,46,192894,0.004,0,0,30
28501,37,172232,0.009000000000000001,0,0,30
28502,44,215304,0.013000000000000001,0,0,45
28503,25,185952,0.014,0,0,30
28504,38,216845,0.009000000000000001,0,0,42
28505,34,35683,0.012,0,0,10
28506,46,102359,0.01,0,0,50
28507,20,200089,0.003,0,0,30
28508,47,207120,0.011,0,0,38
28509,46,295334,0.016,0,0,60
28510,34,234537,0.012,0,0,40
28511,61,142922,0.009000000000000001,0,0,40
28512,55,181641,0.01,0,0,37
28513,36,185325,0.009000000000000001,0,0,35
28514,22,379778,0.009000000000000001,0,0,40
28515,34,176117,0.01,0,0,35
28516,33,100228,0.01,0,0,40
28517,27,150296,0.009000000000000001,0,0,32
28518,20,653574,0.01,0,0,33
28519,38,175441,0.009000000000000001,0,0,40
28520,30,333119,0.01,0,0,40
28521,21,89154,0.007,0,0,42
28522,60,198727,0.009000000000000001,0,0,30
28523,43,87284,0.01,0,0,40
28524,36,180686,0.009000000000000001,0,0,45
28525,23,227070,0.01,0,0,48
28526,25,348986,0.009000000000000001,0,0,40
28527,38,96185,0.009000000000000001,0,0,32
28528,22,112693,0.009000000000000001,0,0,35
28529,23,417605,0.003,0,0,40
28530,61,140300,0.009000000000000001,0,0,44
28531,28,340408,0.01,0,0,46
28532,21,237051,0.01,0,0,25
28533,49,175622,0.014,0,0,40
28534,37,389725,0.008,0,0,35
28535,23,182812,0.01,0,0,40
28536,34,93886,0.013000000000000001,0,0,46
28537,21,502837,0.009000000000000001,0,0,40
28538,27,212232,0.01,0,0,40
28539,57,300104,0.009000000000000001,0,0,84
28540,22,156933,0.009000000000000001,0,0,25
28541,20,286734,0.01,0,0,35
28542,49,143482,0.01,0,0,65
28543,38,226357,0.009000000000000001,0,0,40
28544,40,104892,0.013000000000000001,0,0,40
28545,37,272090,0.01,0,0,20
28546,57,204816,0.014,0,0,30
28547,56,230039,0.004,0,0,30
28548,41,242619,0.012,0,0,80
28549,50,131982,0.009000000000000001,0,0,60
28550,33,87310,0.005,0,0,50
28551,29,134566,0.014,0,0,20
28552,35,239409,0.006,0,0,50
28553,36,203717,0.009000000000000001,0,0,40
28554,30,65278,0.012,0,0,40
28555,35,135289,0.009000000000000001,0,0,60
28556,27,246974,0.011,0,0,40
28557,22,180060,0.009000000000000001,0,0,40
28558,24,118023,0.01,0,0,30
28559,47,102308,0.013000000000000001,0,0,50
28560,47,45564,0.01,0,0,40
28561,18,137646,0.007,0,0,15
28562,18,237646,0.01,0,0,30
28563,31,189843,0.009000000000000001,0,0,47
28564,43,118261,0.014,0,0,30
28565,39,106347,0.009000000000000001,0,0,40
28566,30,316471,0.013000000000000001,0,0,50
28567,22,50058,0.01,0,0,35
28568,30,182089,0.009000000000000001,0,0,85
28569,36,186865,0.016,0,0,60
28570,20,158206,0.012,0,0,30
28571,59,50929,0.01,0,0,60
28572,60,132529,0.009000000000000001,0,0,40
28573,43,260696,0.013000000000000001,0,0,40
28574,35,231180,0.009000000000000001,0,0,60
28575,40,223277,0.013000000000000001,0,0,50
28576,47,46044,0.014,0,0,40
28577,40,168071,0.012,0,0,50
28578,20,79691,0.009000000000000001,0,0,40
28579,25,124111,0.01,0,0,40
28580,47,104521,0.011,0,0,40
28581,29,128516,0.012,0,0,40
28582,34,112564,0.009000000000000001,0,0,45
28583,45,32186,0.013000000000000001,0,0,40
28584,46,269284,0.012,0,0,40
28585,41,175537,0.01,0,0,38
28586,29,444304,0.013000000000000001,0,0,40
28587,17,27415,0.007,0,0,20
28588,39,174343,0.005,0,0,40
28589,37,148143,0.009000000000000001,0,0,40
28590,20,165097,0.009000000000000001,0,0,40
28591,52,167651,0.011,0,0,40
28592,42,29075,0.012,0,0,40
28593,22,396895,0.003,0,0,35
28594,66,71075,0.01,0,0,55
28595,35,129573,0.009000000000000001,0,0,65
28596,40,183765,0.012,0,0,40
28597,21,164991,0.009000000000000001,0,0,38
28598,51,154891,0.009000000000000001,0,0,52
28599,34,200117,0.006,0,0,40
28600,24,176389,0.009000000000000001,0,0,40
28601,43,342567,0.013000000000000001,0,0,40
28602,34,178841,0.013000000000000001,0,0,40
28603,42,191149,0.014,0,0,40
28604,41,29702,0.011,0,0,30
28605,21,157893,0.009000000000000001,0,0,40
28606,64,31993,0.004,0,0,10
28607,23,39615,0.01,0,0,10
28608,29,200511,0.009000000000000001,0,0,50
28609,44,47818,0.009000000000000001,0,0,60
28610,28,183155,0.013000000000000001,0,0,55
28611,33,374905,0.009000000000000001,0,0,50
28612,35,128876,0.01,0,0,40
28613,41,202872,0.006,0,0,40
28614,42,153414,0.013000000000000001,0,0,40
28615,51,24790,0.01,0,0,99
28616,32,316769,0.007,0,0,40
28617,37,126569,0.009000000000000001,0,0,40
28618,18,128538,0.007,0,0,25
28619,24,234640,0.011,0,0,35
28620,45,343377,0.01,0,0,40
28621,52,30731,0.013000000000000001,0,0,45
28622,35,412379,0.009000000000000001,0,0,40
28623,46,112320,0.013000000000000001,0,0,50
28624,63,181929,0.009000000000000001,0,0,50
28625,32,100135,0.013000000000000001,0,0,35
28626,29,179565,0.013000000000000001,0,0,40
28627,70,102610,0.006,0,0,32
28628,36,150548,0.009000000000000001,0,0,30
28629,49,67001,0.009000000000000001,0,0,40
28630,18,138557,0.007,0,0,40
28631,21,170456,0.01,0,0,35
28632,42,66006,0.006,0,0,40
28633,25,176077,0.014,0,0,37
28634,32,218322,0.009000000000000001,0,0,40
28635,30,161690,0.011,0,0,40
28636,38,67317,0.013000000000000001,0,0,60
28637,37,99357,0.012,0,0,30
28638,56,170070,0.009000000000000001,0,0,40
28639,52,231166,0.011,0,0,40
28640,23,62339,0.013000000000000001,0,0,40
28641,29,118520,0.009000000000000001,0,0,42
28642,45,155659,0.009000000000000001,0,0,40
28643,23,157331,0.013000000000000001,0,0,40
28644,45,341762,0.014,0,0,65
28645,30,164190,0.013000000000000001,0,0,42
28646,45,83064,0.013000000000000001,0,0,50
28647,26,304283,0.009000000000000001,0,0,40
28648,23,436798,0.01,0,0,40
28649,42,79036,0.009000000000000001,0,0,40
28650,72,165622,0.01,0,0,25
28651,24,22966,0.013000000000000001,0,0,45
28652,27,59068,0.009000000000000001,0,0,40
28653,54,77336,0.009000000000000001,0,0,40
28654,42,96524,0.009000000000000001,0,0,60
28655,17,143868,0.005,0,0,40
28656,48,121424,0.013000000000000001,0,0,55
28657,39,176279,0.013000000000000001,0,0,40
28658,57,353881,0.009000000000000001,0,0,45
28659,44,177937,0.016,0,0,36
28660,49,125892,0.009000000000000001,0,0,40
28661,42,355728,0.011,0,0,44
28662,18,240330,0.008,0,0,18
28663,51,182944,0.009000000000000001,0,0,40
28664,28,264498,0.013000000000000001,0,0,40
28665,25,166971,0.009000000000000001,0,0,52
28666,39,33975,0.01,0,0,40
28667,42,215219,0.007,0,0,30
28668,47,162494,0.01,0,0,45
28669,27,85918,0.013000000000000001,0,0,68
28670,20,182342,0.01,0,0,40
28671,49,129640,0.009000000000000001,0,0,40
28672,47,102583,0.009000000000000001,0,0,30
28673,35,111387,0.005,0,0,40
28674,24,241752,0.009000000000000001,0,0,40
28675,43,101950,0.013000000000000001,0,0,35
28676,53,183973,0.007,0,0,48
28677,47,142061,0.01,0,0,40
28678,34,158615,0.01,0,0,40
28679,37,29145,0.011,0,0,40
28680,35,40135,0.009000000000000001,0,0,30
28681,23,224640,0.01,0,0,40
28682,29,167737,0.009000000000000001,0,0,50
28683,23,60331,0.01,0,0,40
28684,35,187167,0.009000000000000001,0,0,35
28685,27,255237,0.013000000000000001,0,0,40
28686,40,163342,0.009000000000000001,0,0,70
28687,31,129775,0.013000000000000001,0,0,65
28688,25,397317,0.012,0,0,40
28689,36,745768,0.01,0,0,40
28690,38,141550,0.006,0,0,40
28691,52,35576,0.009000000000000001,0,0,40
28692,23,376383,0.009000000000000001,0,0,35
28693,48,200825,0.01,0,0,30
28694,46,116789,0.009000000000000001,0,0,40
28695,26,160300,0.009000000000000001,0,0,40
28696,47,362654,0.009000000000000001,0,0,40
28697,31,224234,0.009000000000000001,0,0,40
28698,68,211162,0.009000000000000001,0,0,40
28699,26,147638,0.013000000000000001,0,0,40
28700,42,104647,0.009000000000000001,0,0,40
28701,49,67365,0.009000000000000001,0,0,40
28702,31,268482,0.005,0,0,40
28703,28,288731,0.013000000000000001,0,0,20
28704,36,231082,0.013000000000000001,0,0,50
28705,42,333530,0.01,0,0,40
28706,62,214288,0.009000000000000001,0,0,40
28707,21,118023,0.009000000000000001,0,0,24
28708,21,187088,0.01,0,0,20
28709,22,133833,0.01,0,0,25
28710,30,229772,0.006,0,0,40
28711,64,210082,0.009000000000000001,0,0,40
28712,25,122999,0.009000000000000001,0,0,40
28713,27,44767,0.009000000000000001,0,0,40
28714,40,200574,0.012,0,0,44
28715,58,236596,0.01,0,0,40
28716,31,33124,0.015,0,0,99
28717,50,308764,0.009000000000000001,0,0,40
28718,27,103524,0.009000000000000001,0,0,40
28719,50,230951,0.013000000000000001,0,0,40
28720,45,99355,0.009000000000000001,0,0,40
28721,33,857532,0.008,0,0,40
28722,19,198943,0.01,0,0,35
28723,30,311696,0.007,0,0,30
28724,38,252897,0.01,0,0,25
28725,42,39539,0.009000000000000001,0,0,99
28726,49,122066,0.01,0,0,25
28727,24,202721,0.01,0,0,40
28728,29,197565,0.011,0,0,35
28729,25,158751,0.011,0,0,55
28730,51,243631,0.006,0,0,40
28731,19,45381,0.01,0,0,8
28732,38,167482,0.01,0,0,52
28733,60,225014,0.009000000000000001,0,0,40
28734,29,405083,0.009000000000000001,0,0,40
28735,28,24153,0.006,0,0,40
28736,36,126569,0.009000000000000001,0,0,45
28737,24,315476,0.012,0,0,40
28738,43,248186,0.012,0,0,38
28739,29,206903,0.015,0,0,55
28740,20,191910,0.009000000000000001,0,0,40
28741,21,145119,0.01,0,0,20
28742,20,130840,0.006,0,0,40
28743,42,33126,0.012,0,0,60
28744,20,334105,0.01,0,0,10
28745,19,354104,0.009000000000000001,0,0,35
28746,34,111985,0.009000000000000001,0,0,45
28747,40,321187,0.013000000000000001,0,0,45
28748,33,138142,0.01,0,0,25
28749,36,296999,0.01,0,0,37
28750,41,174491,0.009000000000000001,0,0,40
28751,34,173266,0.009000000000000001,0,0,40
28752,33,25610,0.012,0,0,40
28753,47,187563,0.009000000000000001,0,0,40
28754,41,196344,0.002,0,0,50
28755,40,205047,0.009000000000000001,0,0,40
28756,28,715938,0.013000000000000001,0,0,40
28757,62,224520,0.009000000000000001,0,0,90
28758,29,229656,0.009000000000000001,0,0,50
28759,46,97883,0.01,0,0,40
28760,28,131298,0.009000000000000001,0,0,60
28761,57,197875,0.009000000000000001,0,0,40
28762,22,172766,0.01,0,0,40
28763,28,175796,0.012,0,0,40
28764,24,51973,0.013000000000000001,0,0,45
28765,22,291979,0.007,0,0,40
28766,36,180752,0.013000000000000001,0,0,40
28767,50,234657,0.01,0,0,40
28768,18,39411,0.007,0,0,24
28769,52,334273,0.012,0,0,40
28770,34,182714,0.013000000000000001,0,0,55
28771,21,231866,0.011,0,0,40
28772,46,102102,0.009000000000000001,0,0,40
28773,61,195519,0.014,0,0,25
28774,22,34310,0.01,0,0,25
28775,25,110978,0.012,0,0,37
28776,17,79682,0.006,0,0,30
28777,40,192259,0.014,0,0,35
28778,31,190228,0.014,0,0,45
28779,42,118947,0.013000000000000001,0,0,40
28780,53,55861,0.009000000000000001,0,0,40
28781,37,238433,0.002,0,0,40
28782,37,166744,0.009000000000000001,0,0,20
28783,54,144586,0.01,0,0,40
28784,36,134367,0.009000000000000001,0,0,30
28785,46,133616,0.01,0,0,40
28786,46,203039,0.013000000000000001,0,0,48
28787,32,217460,0.005,0,0,50
28788,42,212027,0.013000000000000001,0,0,40
28789,37,126569,0.009000000000000001,0,0,40
28790,29,289960,0.009000000000000001,0,0,48
28791,54,174102,0.013000000000000001,0,0,40
28792,38,181716,0.008,0,0,48
28793,46,172822,0.009000000000000001,0,0,40
28794,24,293091,0.009000000000000001,0,0,40
28795,57,107443,0.002,0,0,40
28796,59,95283,0.002,0,0,40
28797,33,65278,0.013000000000000001,0,0,40
28798,26,134945,0.009000000000000001,0,0,40
28799,46,169324,0.009000000000000001,0,0,45
28800,44,98989,0.013000000000000001,0,0,38
28801,24,143436,0.01,0,0,24
28802,32,143604,0.006,0,0,37
28803,35,226311,0.013000000000000001,0,0,40
28804,67,94610,0.014,0,0,30
28805,56,26716,0.013000000000000001,0,0,20
28806,26,160261,0.014,0,0,20
28807,52,154342,0.009000000000000001,0,0,48
28808,38,89202,0.01,0,0,40
28809,31,174704,0.009000000000000001,0,0,50
28810,53,153486,0.009000000000000001,0,0,30
28811,27,360097,0.009000000000000001,0,0,40
28812,39,230356,0.013000000000000001,0,0,40
28813,22,163870,0.009000000000000001,0,0,40
28814,37,199753,0.01,0,0,35
28815,20,333505,0.009000000000000001,0,0,30
28816,60,149281,0.009000000000000001,0,0,40
28817,51,138514,0.011,0,0,48
28818,57,66504,0.015,0,0,50
28819,59,206487,0.01,0,0,40
28820,37,170020,0.009000000000000001,0,0,40
28821,35,217605,0.009000000000000001,0,0,40
28822,43,145711,0.01,0,0,72
28823,17,169155,0.008,0,0,35
28824,45,34127,0.013000000000000001,0,0,50
28825,18,110142,0.009000000000000001,0,0,40
28826,52,222646,0.008,0,0,40
28827,18,182643,0.01,0,0,9
28828,20,303565,0.01,0,0,40
28829,34,140092,0.009000000000000001,0,0,40
28830,19,178811,0.009000000000000001,0,0,20
28831,17,192387,0.005,0,0,45
28832,30,127610,0.013000000000000001,0,0,35
28833,29,258862,0.013000000000000001,0,0,45
28834,50,238187,0.013000000000000001,0,0,37
28835,22,191444,0.009000000000000001,0,0,40
28836,21,198822,0.009000000000000001,0,0,35
28837,39,251323,0.005,0,0,40
28838,62,370881,0.012,0,0,7
28839,32,198183,0.01,0,0,38
28840,38,210610,0.012,0,0,40
28841,34,46746,0.007,0,0,30
28842,28,120475,0.009000000000000001,0,0,20
28843,26,135845,0.01,0,0,37
28844,41,310255,0.009000000000000001,0,0,40
28845,21,211013,0.011,0,0,50
28846,50,175029,0.009000000000000001,0,0,40
28847,26,247025,0.009000000000000001,0,0,65
28848,39,252327,0.004,0,0,40
28849,24,375313,0.01,0,0,40
28850,56,107165,0.009000000000000001,0,0,18
28851,17,108470,0.007,0,0,17
28852,37,150057,0.009000000000000001,0,0,52
28853,23,189468,0.011,0,0,30
28854,57,181031,0.009000000000000001,0,0,60
28855,42,569930,0.013000000000000001,0,0,45
28856,25,27411,0.013000000000000001,0,0,40
28857,22,147397,0.013000000000000001,0,0,20
28858,39,242922,0.009000000000000001,0,0,40
28859,54,154949,0.007,0,0,40
28860,41,423217,0.013000000000000001,0,0,50
28861,43,195385,0.009000000000000001,0,0,40
28862,19,100009,0.009000000000000001,0,0,40
28863,35,191628,0.01,0,0,40
28864,34,340880,0.009000000000000001,0,0,60
28865,19,207173,0.009000000000000001,0,0,30
28866,33,48010,0.01,0,0,40
28867,33,229051,0.01,0,0,52
28868,49,193366,0.014,0,0,65
28869,31,57781,0.009000000000000001,0,0,50
28870,24,136687,0.009000000000000001,0,0,40
28871,45,154117,0.009000000000000001,0,0,38
28872,75,239038,0.01,0,0,16
28873,34,244064,0.009000000000000001,0,0,40
28874,33,66278,0.014,0,0,40
28875,44,162643,0.009000000000000001,0,0,43
28876,18,205218,0.007,0,0,20
28877,48,154033,0.009000000000000001,0,0,52
28878,43,158528,0.009000000000000001,0,0,40
28879,35,301862,0.009000000000000001,0,0,50
28880,34,228406,0.01,0,0,40
28881,48,120131,0.009000000000000001,0,0,70
28882,54,127943,0.009000000000000001,0,0,40
28883,57,301514,0.009000000000000001,0,0,40
28884,21,156980,0.009000000000000001,0,0,60
28885,28,124685,0.01,0,0,55
28886,51,305673,0.011,0,0,40
28887,34,31391,0.009000000000000001,0,0,53
28888,41,33658,0.01,0,0,45
28889,21,211391,0.01,0,0,27
28890,26,402998,0.013000000000000001,0,0,58
28891,66,78855,0.009000000000000001,0,0,40
28892,48,49278,0.012,0,0,40
28893,41,242586,0.009000000000000001,0,0,40
28894,55,296085,0.012,0,0,40
28895,43,233130,0.013000000000000001,0,0,40
28896,51,189511,0.011,0,0,50
28897,31,124420,0.007,0,0,40
28898,51,194908,0.009000000000000001,0,0,40
28899,31,94991,0.009000000000000001,0,0,40
28900,18,194561,0.01,0,0,37
28901,29,60722,0.009000000000000001,0,0,40
28902,33,59944,0.009000000000000001,0,0,40
28903,34,220840,0.003,0,0,40
28904,40,104235,0.014,0,0,99
28905,57,142714,0.01,0,0,38
28906,55,110490,0.013000000000000001,0,0,60
28907,40,154076,0.012,0,0,60
28908,26,130557,0.013000000000000001,0,0,35
28909,29,107108,0.01,0,0,40
28910,30,207172,0.013000000000000001,0,0,40
28911,29,304595,0.014,0,0,50
28912,43,475322,0.01,0,0,50
28913,65,107620,0.007,0,0,8
28914,19,301911,0.01,0,0,35
28915,28,269786,0.009000000000000001,0,0,40
28916,34,167474,0.009000000000000001,0,0,40
28917,63,86590,0.009000000000000001,0,0,32
28918,47,187087,0.013000000000000001,0,0,40
28919,31,184307,0.01,0,0,40
28920,29,57889,0.013000000000000001,0,0,45
28921,59,157932,0.009000000000000001,0,0,40
28922,50,187830,0.014,0,0,62
28923,60,317083,0.013000000000000001,0,0,45
28924,35,190895,0.014,0,0,40
28925,48,328606,0.009000000000000001,0,0,40
28926,41,215479,0.009000000000000001,0,0,40
28927,56,157639,0.01,0,0,50
28928,26,152129,0.008,0,0,40
28929,53,239284,0.009000000000000001,0,0,40
28930,23,234302,0.009000000000000001,0,0,40
28931,58,218724,0.004,0,0,50
28932,61,106330,0.009000000000000001,0,0,40
28933,29,35032,0.01,0,0,60
28934,22,234641,0.009000000000000001,0,0,40
28935,31,218322,0.01,0,0,30
28936,90,47929,0.009000000000000001,0,0,40
28937,53,142411,0.011,0,0,40
28938,34,44464,0.016,0,0,60
28939,36,139703,0.009000000000000001,0,0,40
28940,33,202642,0.013000000000000001,0,0,40
28941,17,160049,0.006,0,0,12
28942,38,239755,0.007,0,0,40
28943,60,152369,0.011,0,0,60
28944,34,42900,0.013000000000000001,0,0,50
28945,57,175017,0.003,0,0,40
28946,39,342642,0.009000000000000001,0,0,60
28947,50,143730,0.013000000000000001,0,0,80
28948,45,191098,0.013000000000000001,0,0,40
28949,37,208106,0.013000000000000001,0,0,35
28950,27,167737,0.01,0,0,48
28951,43,315971,0.013000000000000001,0,0,45
28952,41,142717,0.01,0,0,36
28953,20,190227,0.014,0,0,25
28954,44,79864,0.014,0,0,20
28955,50,34067,0.011,0,0,50
28956,54,222882,0.009000000000000001,0,0,45
28957,33,256062,0.01,0,0,35
28958,22,251073,0.005,0,0,50
28959,46,149949,0.01,0,0,40
28960,30,165235,0.013000000000000001,0,0,40
28961,57,175942,0.01,0,0,25
28962,26,212793,0.009000000000000001,0,0,40
28963,52,153312,0.012,0,0,40
28964,55,173296,0.014,0,0,45
28965,47,120131,0.013000000000000001,0,0,40
28966,19,117444,0.009000000000000001,0,0,40
28967,26,226196,0.009000000000000001,0,0,40
28968,44,202872,0.012,0,0,40
28969,42,176716,0.014,0,0,40
28970,39,82540,0.01,0,0,60
28971,26,197292,0.009000000000000001,0,0,50
28972,26,76491,0.014,0,0,20
28973,50,101094,0.014,0,0,55
28974,46,119944,0.014,0,0,50
28975,26,122575,0.013000000000000001,0,0,60
28976,50,263200,0.003,0,0,34
28977,47,140644,0.01,0,0,40
28978,52,202115,0.009000000000000001,0,0,25
28979,25,27142,0.01,0,0,40
28980,42,318046,0.007,0,0,40
28981,53,276369,0.009000000000000001,0,0,45
28982,30,67187,0.009000000000000001,0,0,8
28983,23,133582,0.002,0,0,36
28984,32,45796,0.01,0,0,60
28985,29,31778,0.009000000000000001,0,0,25
28986,40,190044,0.012,0,0,40
28987,45,144351,0.014,0,0,40
28988,55,193130,0.013000000000000001,0,0,40
28989,59,140478,0.014,0,0,40
28990,23,116830,0.008,0,0,50
28991,37,117683,0.009000000000000001,0,0,40
28992,25,106491,0.009000000000000001,0,0,48
28993,27,363053,0.005,0,0,24
28994,21,54472,0.009000000000000001,0,0,40
28995,38,54317,0.01,0,0,60
28996,27,159623,0.01,0,0,40
28997,27,247978,0.009000000000000001,0,0,40
28998,40,305846,0.01,0,0,40
28999,33,226525,0.009000000000000001,0,0,60
29000,28,247819,0.011,0,0,5
29001,28,194940,0.009000000000000001,0,0,40
29002,29,289991,0.009000000000000001,0,0,55
29003,46,585361,0.005,0,0,40
29004,30,91145,0.009000000000000001,0,0,40
29005,28,273269,0.01,0,0,40
29006,39,202683,0.013000000000000001,0,0,40
29007,35,159179,0.01,0,0,40
29008,50,28952,0.01,0,0,39
29009,63,163708,0.005,0,0,20
29010,56,200235,0.011,0,0,48
29011,46,109209,0.01,0,0,40
29012,19,166153,0.01,0,0,30
29013,31,69056,0.009000000000000001,0,0,15
29014,51,237141,0.014,0,0,40
29015,17,277541,0.007,0,0,5
29016,27,289039,0.01,0,0,40
29017,30,134737,0.01,0,0,45
29018,18,56613,0.01,0,0,20
29019,40,333530,0.014,0,0,40
29020,35,185366,0.013000000000000001,0,0,50
29021,29,154017,0.009000000000000001,0,0,10
29022,53,191565,0.002,0,0,40
29023,53,111939,0.013000000000000001,0,0,35
29024,26,53903,0.009000000000000001,0,0,50
29025,41,146659,0.013000000000000001,0,0,70
29026,28,194200,0.009000000000000001,0,0,70
29027,48,78529,0.014,0,0,60
29028,22,194829,0.013000000000000001,0,0,30
29029,57,300908,0.012,0,0,75
29030,53,187830,0.011,0,0,40
29031,23,201138,0.01,0,0,8
29032,31,44503,0.01,0,0,40
29033,20,381357,0.005,0,0,28
29034,25,311124,0.015,0,0,20
29035,37,96330,0.01,0,0,40
29036,50,228238,0.009000000000000001,0,0,40
29037,34,56964,0.009000000000000001,0,0,35
29038,37,127772,0.013000000000000001,0,0,50
29039,52,386397,0.013000000000000001,0,0,45
29040,29,404998,0.011,0,0,90
29041,31,157886,0.01,0,0,40
29042,47,101299,0.009000000000000001,0,0,40
29043,51,134447,0.009000000000000001,0,0,70
29044,27,191822,0.009000000000000001,0,0,50
29045,23,70919,0.013000000000000001,0,0,40
29046,55,266343,0.009000000000000001,0,0,46
29047,28,87239,0.01,0,0,50
29048,31,236487,0.013000000000000001,0,0,40
29049,30,224147,0.009000000000000001,0,0,40
29050,23,197200,0.013000000000000001,0,0,60
29051,19,124265,0.009000000000000001,0,0,50
29052,22,79980,0.01,0,0,25
29053,50,128814,0.009000000000000001,0,0,25
29054,21,51262,0.009000000000000001,0,0,35
29055,75,98116,0.01,0,0,40
29056,29,82393,0.009000000000000001,0,0,40
29057,47,57534,0.01,0,0,40
29058,20,218962,0.009000000000000001,0,0,40
29059,33,204752,0.009000000000000001,0,0,40
29060,45,243631,0.016,0,0,45
29061,41,170299,0.011,0,0,43
29062,23,60331,0.009000000000000001,0,0,40
29063,67,132819,0.01,0,0,41
29064,21,119665,0.01,0,0,35
29065,38,150057,0.01,0,0,45
29066,31,128567,0.009000000000000001,0,0,40
29067,59,148526,0.01,0,0,40
29068,36,160192,0.009000000000000001,0,0,40
29069,50,74660,0.01,0,0,40
29070,60,142494,0.006,0,0,40
29071,30,122042,0.014,0,0,45
29072,28,37088,0.013000000000000001,0,0,50
29073,36,61778,0.01,0,0,60
29074,27,123302,0.009000000000000001,0,0,40
29075,18,89760,0.008,0,0,20
29076,56,104945,0.004,0,0,40
29077,51,192973,0.013000000000000001,0,0,40
29078,48,97863,0.013000000000000001,0,0,45
29079,31,73585,0.011,0,0,45
29080,35,29145,0.011,0,0,40
29081,35,175232,0.009000000000000001,0,0,40
29082,36,325374,0.01,0,0,40
29083,23,129345,0.01,0,0,25
29084,21,228395,0.01,0,0,20
29085,49,452402,0.01,0,0,60
29086,46,165138,0.011,0,0,40
29087,27,193122,0.009000000000000001,0,0,40
29088,48,191858,0.01,0,0,40
29089,30,297155,0.01,0,0,40
29090,29,181282,0.013000000000000001,0,0,50
29091,50,111700,0.014,0,0,50
29092,18,35065,0.009000000000000001,0,0,35
29093,51,95435,0.009000000000000001,0,0,60
29094,31,162160,0.009000000000000001,0,0,47
29095,48,197683,0.01,0,0,40
29096,39,290321,0.006,0,0,40
29097,22,44064,0.007,0,0,35
29098,42,374790,0.005,0,0,40
29099,18,231562,0.009000000000000001,0,0,33
29100,27,376150,0.01,0,0,25
29101,51,99987,0.006,0,0,40
29102,27,120126,0.01,0,0,40
29103,60,33717,0.007,0,0,50
29104,36,132879,0.002,0,0,40
29105,45,304570,0.013000000000000001,0,0,60
29106,40,100292,0.009000000000000001,0,0,52
29107,41,239833,0.009000000000000001,0,0,50
29108,34,347166,0.01,0,0,40
29109,31,502752,0.013000000000000001,0,0,40
29110,22,255575,0.012,0,0,15
29111,49,277946,0.01,0,0,50
29112,36,143123,0.015,0,0,50
29113,27,69132,0.013000000000000001,0,0,37
29114,29,236992,0.009000000000000001,0,0,50
